CMDLINE C:\Users\h_suzuki\anaconda3\envs\defoenv\python.exe 'c:\Users\h_suzuki\Documents\work_sutudy\python\python アルゴリズム系\データの追加と累計の使い分け\詳細\直接append\main.py'
MEM 1.546875 1643190565.9817
MEM 19.714844 1643190566.0992
MEM 29.062500 1643190566.2103
MEM 36.445312 1643190566.3122
MEM 65.617188 1643190566.4153
MEM 141.429688 1643190566.5252
MEM 240.070312 1643190566.6352
MEM 306.945312 1643190566.7462
MEM 352.937500 1643190566.8553
MEM 396.359375 1643190566.9676
