CMDLINE C:\Users\h_suzuki\anaconda3\envs\defoenv\python.exe 'c:\Users\h_suzuki\Documents\work_sutudy\python\python アルゴリズム系\データの追加と累計の使い分け\詳細\直接append\main.py'
MEM 2.371094 1643190553.1031
MEM 19.781250 1643190553.2162
MEM 29.031250 1643190553.3271
MEM 36.296875 1643190553.4274
MEM 59.953125 1643190553.5277
MEM 131.773438 1643190553.6280
MEM 212.792969 1643190553.7425
MEM 323.035156 1643190553.8550
MEM 392.414062 1643190553.9576
MEM 419.890625 1643190554.0672
MEM 39.480469 1643190554.1782
